relative_index,rx,ry,rz,vx,vy,vz,is_correct
0,-0.0001749999999999998,-0.0016916666666666666,5.333333333333333,-0.001291070297875152,-0.00029107117366828646,0.9999991242071453,True
1,-0.006974999999999999,0.006758333333333334,5.333333333333333,-0.0009749995242573919,0.00015892849388227982,0.9999995120587118,True
2,0.0016250000000000004,0.002041666666666667,5.333333333333333,-5.8928526477048476e-05,0.0012339276299222523,0.9999992369747254,True
3,0.007958333333333333,0.006258333333333334,5.333333333333333,-6.785713812653424e-05,-0.0003678571171378946,-0.9999999300382727,True
4,-0.001425,-0.006275,5.333333333333333,-0.001183927719678339,-0.00019285700413810975,0.9999992805604063,True
5,-0.008708333333333334,-0.003491666666666667,5.333333333333333,-0.0010749992575788123,0.00047499967195346486,0.9999993093757152,True
6,0.005141666666666667,0.014925,5.333333333333333,-0.0008428564772932039,-0.0009321421210812521,-0.9999992103517007,True
7,0.004608333333333333,-0.015141666666666666,5.333333333333333,-6.785707051559332e-05,0.0014589270154427023,-0.9999989334631221,True
8,-0.00032500000000000004,-0.006974999999999999,5.333333333333333,-1.607142715900723e-05,-0.0004178571063389775,-0.9999999125685705,True
9,0.00030833333333333337,0.00017499999999999994,5.333333333333333,-0.0002749998742131997,-0.0009160710095639747,0.9999995425943825,True
10,-0.010841666666666668,0.0019250000000000003,5.333333333333333,-0.0007999994427299038,-0.0008678565383521028,0.9999993034127176,True
11,-0.004508333333333334,-0.0050750000000000005,5.333333333333333,-0.0007428568811053423,-0.00039107129075262114,0.9999996476133881,True
12,-0.0010416666666666667,-0.010241666666666668,5.333333333333333,-0.0003821426047445145,-0.0010839278555331182,0.9999993395334987,True
13,-0.010858333333333336,-0.003775,5.333333333333333,-0.0009089281264738747,0.0003910712371199419,0.9999995104563546,True
14,-0.003908333333333333,-0.0035083333333333334,5.333333333333333,-0.0006249998514537002,0.0002910713593941885,0.9999997623262963,True
15,-0.010391666666666669,0.006191666666666667,5.333333333333333,-0.0005749997401320873,0.0007571425149850172,0.9999995480551535,True
16,-0.007791666666666668,-0.007958333333333333,5.333333333333333,-0.0006339282691593162,-0.0007428567886657167,0.9999995231492567,True
17,-0.008108333333333334,0.0020583333333333335,5.333333333333333,-0.0002660714134510862,0.00020714284537957911,0.9999999431489205,True
18,-0.008458333333333333,0.0008250000000000001,5.333333333333333,-0.00026607131893990546,0.0008678567853413457,0.9999995880152418,True
19,0.015025000000000002,-0.008525000000000001,5.333333333333333,-0.001366070034669775,0.0004178567164754672,-0.9999989796236919,True
20,-0.0012749999999999999,-0.0017916666666666669,5.333333333333333,-0.0008410711080771393,0.0002339284822815571,0.9999996189383554,True
21,-0.006508333333333335,0.004091666666666666,5.333333333333333,-0.0004589285208094052,-9.999998896923017e-05,0.9999998896923014,True
22,0.009741666666666668,0.0011583333333333333,5.333333333333333,-0.0004089284990499964,-0.0004321427806687806,-0.9999998230150343,True
23,0.0011083333333333333,-0.006458333333333334,5.333333333333333,-0.0006660712804419151,3.392856387677337e-05,0.9999997775989259,True
24,0.010641666666666667,-0.004158333333333333,5.333333333333333,-0.0014910697270676472,-0.00024285686570515975,-0.9999988588651549,True
25,-0.006508333333333334,0.003991666666666667,5.333333333333333,-0.0011660705348884185,-0.0004160711097018801,0.9999992335818758,True
26,0.0030083333333333333,-0.005641666666666667,5.333333333333333,-0.0009499994600741246,-0.0004839282963958106,0.9999994316570534,True
27,-0.009241666666666667,-0.002675,5.333333333333333,-0.0004999997845633875,-0.0007821425201681978,0.9999995691265541,True
28,0.003025,-0.0037749999999999993,5.333333333333333,-0.0009749993852463663,-0.0005571425058766987,-0.9999993694840145,True
29,0.005424999999999999,-0.011075000000000002,5.333333333333333,-0.000166071408250385,0.0004660713715298086,-0.9999998775988745,True
30,-0.0027250000000000004,-0.007625,5.333333333333333,-0.0005839284040023505,0.0004821427189115655,-0.9999997132829678,True
31,-0.0037583333333333336,-0.006258333333333334,5.333333333333333,-0.00026607141294637837,0.00021607141588391257,0.9999999412595713,True
32,-0.00014166666666666654,-0.006325,5.333333333333333,-0.001008927980770839,0.0003910711996180889,0.9999994145636517,True
33,-0.004875,0.003841666666666667,5.333333333333333,-0.0011839277416618558,7.142852114277377e-06,0.9999992991317954,True
34,0.0004583333333333334,0.005458333333333333,5.333333333333333,-0.00038214266005706524,0.0009410709431606089,0.9999994841761006,True
35,0.0039250000000000005,-7.500000000000002e-05,5.333333333333333,-0.000841071109802763,0.0002249999147221068,0.9999996209871413,True
36,-0.012925,0.009175000000000003,5.333333333333333,-0.0013499987153988702,0.00028392830125725,0.9999990484436413,True
37,-0.006975000000000001,0.007441666666666667,5.333333333333333,-0.0003589284058069527,-0.0008910710174195116,-0.999999538581314,True
38,0.003875,0.011341666666666667,5.333333333333333,-0.0002839285029426224,0.0006339284185082041,0.9999997587596537,True
39,0.002225,0.010325,5.333333333333333,-0.0010339276000600214,0.0008999991544474613,0.9999990604971787,True
40,-0.0026916666666666664,-0.005608333333333333,5.333333333333333,-6.607142777204962e-05,0.00014107142686174955,0.9999999878667096,True
41,-0.0016250000000000004,-0.0003416666666666666,5.333333333333333,-0.00016607137524634087,-0.0007839283197450361,0.9999996789382922,True
42,0.001975,0.002891666666666666,5.333333333333333,-0.0011839277180137734,0.00019999985583146962,0.9999992791573482,True
43,0.0007416666666666665,0.00037500000000000006,5.333333333333333,-0.001491069683398462,0.0003428567415547201,-0.9999988295795419,True
44,0.009175,0.003991666666666667,5.333333333333333,-3.214283551972991e-05,0.001158927792553722,0.9999993279263791,True
45,0.0023916666666666665,0.010125,5.333333333333333,-0.001158927595577876,-0.0005839280797523122,-0.9999991579570584,True
46,0.003908333333333333,0.0024916666666666668,5.333333333333333,-0.0011178564420193762,-6.607138712491653e-05,-0.9999993730155768,True
47,-0.010858333333333336,-0.004541666666666667,5.333333333333333,-0.00045892828953320296,-0.001008927951682428,0.9999993857244177,True
48,-0.006875000000000002,-0.007908333333333335,5.333333333333333,-0.0013178559928390327,9.285706187619946e-05,0.9999991273161936,True
49,-0.003108333333333333,-0.010475,5.333333333333333,-0.000517857058385503,-0.0002410713892340628,0.9999998368543126,True
50,0.005175,-0.001675,5.333333333333333,-0.00016607134991838122,-0.0009589281173244783,-0.9999995264384739,True
51,0.007508333333333335,-0.012425,5.333333333333333,-0.00021785696507855865,0.0012589275439319045,-0.9999991838195578,True
52,0.006591666666666667,-0.0034916666666666672,5.333333333333333,-0.0012821418029414827,-2.4999979443584016e-05,-0.9999991777433612,True
53,-0.002625,0.004858333333333333,5.333333333333333,-1.6071423427009234e-05,-0.0007999997438968067,0.9999996798710084,True
54,-0.011375000000000001,-0.008275,5.333333333333333,-0.001141070669986492,-0.0001660713181777877,0.9999993351888005,True
55,0.003675,0.010591666666666668,5.333333333333333,-1.6071413165893187e-05,0.001383927245974498,0.9999990422430851,True
56,0.0017083333333333336,0.016325000000000003,5.333333333333333,-6.607136134487232e-05,0.001424998550071529,0.9999989825063362,True
57,-0.005175,0.0017583333333333333,5.333333333333333,-0.000332142596097061,-0.001208927621321515,-0.9999992140873422,True
58,0.0006916666666666665,0.007408333333333334,5.333333333333333,-0.001166070255996984,0.0008071420455335449,0.9999989944004325,True
59,0.009225,0.007058333333333333,5.333333333333333,-0.00011785712020420281,-0.0006089284543140514,-0.9999998076578998,True
60,0.004875,-0.0011083333333333333,5.333333333333333,-0.00044999992127237043,0.00038392850426373793,-0.999999825049472,True
61,0.000275,0.0027083333333333334,5.333333333333333,-1.6071425619352543e-05,0.0006071427451847751,-0.9999998155596814,True
62,0.003325,-0.0017916666666666669,5.333333333333333,-0.0004339284264387874,-0.000692856911358261,0.9999996658276544,True
63,0.004625000000000001,-0.0035916666666666666,5.333333333333333,-0.0004339284797738921,-0.0004839284692121031,0.9999997887596334,True
64,0.002525,-0.0007249999999999998,5.333333333333333,-0.0004928567469604684,0.0011678562046662864,0.9999991966017336,True
65,0.002375,-0.007941666666666668,5.333333333333333,-0.0011410701353996105,-0.0009821417441177984,0.999998866677628,True
66,0.001275,0.001675,5.333333333333333,-0.00016607136976661647,-0.0008249997078657082,0.9999996458978282,True
67,-0.00034166666666666677,-0.007841666666666669,5.333333333333333,-0.0005339284930276215,9.285712923474249e-05,-0.9999998531489482,True
68,-0.0025583333333333335,0.005575,5.333333333333333,-0.00036607139723494425,0.00019285712634874028,-0.9999999143989268,True
69,-0.0013249999999999998,-0.002258333333333333,5.333333333333333,-0.0007660711672294721,-0.0003089284660329153,0.9999996588490264,True
70,-0.0006083333333333332,-0.009208333333333334,5.333333333333333,-0.001116070193233654,0.0009839274823525907,-0.999998893136404,True
71,-0.0024916666666666668,0.0006916666666666668,5.333333333333333,-4.1071399294564745e-05,0.0011928562932337341,-0.9999992877032485,True
72,-0.008975000000000002,-0.004958333333333334,5.333333333333333,-0.0008999996144910537,0.00021607133602077793,0.9999995716568439,True
73,0.000625,0.005158333333333333,5.333333333333333,-0.0002571428337009429,0.00034107139746500457,0.9999999087739282,True
74,0.010608333333333336,-0.005358333333333333,5.333333333333333,-0.00028214280807175294,0.0005178570528158488,-0.999999826109739,True
75,-0.006808333333333333,0.003741666666666667,5.333333333333333,-0.0006678568016207461,-0.0007589281836342286,0.9999994889975219,True
76,-0.011625000000000002,-0.0022416666666666665,5.333333333333333,-0.0003321428041465049,-0.0004571427841905696,0.9999998403508035,True
77,0.0050750000000000005,0.007191666666666668,5.333333333333333,-0.001049999057646467,-0.0008321421103434116,-0.999999102520341,True
78,-0.002125,0.0038083333333333337,5.333333333333333,-0.0005249997566350028,0.0008071424830210781,0.9999995364480263,True
79,-0.004791666666666666,0.011758333333333334,5.333333333333333,-0.000441071203467813,0.0009089281075639083,0.9999994896528143,True
80,-0.007875000000000002,-0.002975,5.333333333333333,-0.0006428570063528796,0.00010714283436817419,0.9999997876276189,True
81,0.0051916666666666665,0.003541666666666667,5.333333333333333,-0.0009178567050951664,-0.00033392841217051695,-0.9999995230153286,True
