,rx,ry,rz,vx,vy,vz,is_correct
733,0.144225,0.010641666666666667,14.0,-0.023418563639109866,-0.0010122218008893778,-0.9997252353942587,True
734,0.11379166666666667,-0.002975,14.0,-0.01883415712733995,0.00039992901661811643,-0.9998225415452906,True
735,0.09980833333333333,0.009241666666666667,14.0,-0.01853430668464415,-0.0009873298898582963,-0.9998277374905179,True
736,0.168575,0.0010083333333333333,14.0,-0.026790379240678737,-0.0003373788430671499,-0.9996410164432314,True
737,0.130525,-0.006391666666666667,14.0,-0.023068859157113764,-8.747671403477948e-05,-0.9997338746311509,True
738,0.132025,-0.017708333333333336,14.0,-0.024392732762818625,0.0007622728988777456,-0.9997021624105801,True
739,0.164675,0.015041666666666668,14.0,-0.026915236710521658,-0.0008122053789577288,-0.9996373894344084,True
740,0.17075833333333335,-0.0029250000000000005,14.0,-0.027027615755183226,0.0007247349577989029,-0.9996344245502109,True
741,0.163575,0.011758333333333336,14.0,-0.026490689064285197,-0.000912179387638428,-0.9996486439352898,True
742,0.172225,0.018041666666666668,14.0,-0.027015124676475155,-0.0009371574240708108,-0.9996345856235053,True
743,0.11817499999999999,-0.014725000000000002,14.0,-0.02089542115912968,0.001224731622963346,-0.999780916704772,True
744,0.155425,-0.003958333333333334,14.0,-0.02324371653101364,0.00041238851912010164,-0.9997297432694171,True
745,0.116825,-0.008175,14.0,-0.020920410499979718,0.0009747861523288234,-0.9997806690552029,True
746,0.103275,9.166666666666659e-05,14.0,-0.017397365867171558,0.00028745647626851714,-0.9998486130558257,True
747,0.14399166666666666,-0.012675,14.0,-0.02308133466590254,0.0011246995775977867,-0.9997329578646992,True
748,0.10377499999999999,0.0033916666666666665,14.0,-0.01677263882368884,0.00041244193830891596,-0.9998592443331897,True
749,0.157925,0.010125,14.0,-0.025316882454095576,-0.00014995191976759572,-0.9996794651173079,True
750,0.13605833333333334,0.018308333333333336,14.0,-0.022132068831983865,-0.000887282263753815,-0.9997546620343419,True
751,0.101275,0.0010416666666666667,14.0,-0.018796678425520023,-0.00011248012356282327,-0.9998233205063731,True
752,0.147675,0.016208333333333335,14.0,-0.026315873270268398,-0.0008622009761363035,-0.9996533056132508,True
753,0.098225,-0.011575000000000002,14.0,-0.016997542837523635,0.0003749457978865539,-0.9998554610308107,True
754,0.09349166666666668,-0.0017583333333333333,14.0,-0.018784184987561688,0.0001374757374539747,-0.9998235521804708,True
755,0.125525,0.0018916666666666665,14.0,-0.020820484583462983,0.0003374268209980517,-0.9997831732755111,True
756,0.12067499999999999,-0.009325,14.0,-0.01849683479187447,0.00014997433615033498,-0.9998289076688972,True
757,0.15985833333333332,-0.0075250000000000004,14.0,-0.02555414730640173,0.0006247957776301043,-0.9996732442081661,True
758,0.181975,0.010508333333333335,14.0,-0.02928743093693443,-0.00013744101549617767,-0.9995710217383664,True
759,0.16574166666666668,0.009025000000000002,14.0,-0.02597872910446151,2.4991562388753844e-05,-0.9996624955501425,True
760,0.11132500000000001,0.007858333333333333,14.0,-0.020570633644119596,-0.0011122639091263422,-0.9997877834323021,True
761,0.14344166666666666,-0.009675000000000001,14.0,-0.021632434202129004,0.00047488879239635976,-0.9997658787291781,True
762,0.12924166666666667,-0.004508333333333333,14.0,-0.020807993617434257,0.00016246481394780303,-0.9997834770623094,True
763,0.12297499999999999,0.01964166666666667,14.0,-0.02132014662628201,-0.0007623264620579763,-0.9997724092043144,True
764,0.122475,0.006725000000000001,14.0,-0.020295810362381372,-0.0008998142525193725,-0.9997936139104137,True
765,0.17325833333333332,-0.004825,14.0,-0.029075190824304313,0.0008996191401981095,-0.9995768224423437,True
766,0.11284166666666667,-0.017225,14.0,-0.021107787710539963,0.0008997991208287556,-0.9997768009208399,True
767,0.139475,0.01954166666666667,14.0,-0.023468523557291555,-0.0009622344590018921,-0.9997241131966791,True
768,0.140825,0.00015833333333333327,14.0,-0.022394381770651114,0.00023744043173243613,-0.999749186189792,True
769,0.09735833333333332,-0.012841666666666668,14.0,-0.016835112674948256,0.00036244860162827934,-0.9998582137544467,True
770,0.10867500000000001,-0.0006916666666666668,14.0,-0.017947108862494513,-8.748590671587828e-05,-0.9998389338436937,True
771,0.12269166666666668,-0.014241666666666668,14.0,-0.019883560895520062,0.0008623291662066438,-0.9998019305815145,True
772,0.11610833333333333,-0.0037583333333333336,14.0,-0.01918396666073618,0.00048741022886050696,-0.999815851971966,True
773,0.09820833333333333,-0.010025000000000001,14.0,-0.016760144343506332,0.0003749473007300695,-0.9998594686135178,True
774,0.112075,0.001225,14.0,-0.017947108841469103,-9.99838932672385e-05,-0.9998389326723847,True
775,0.181725,0.008725000000000002,14.0,-0.02806394103970211,-0.0002748916753666278,-0.9996060922422826,True
776,0.121125,0.000175,14.0,-0.018396885343278328,0.0002749534494239915,-0.9998307251781509,True
777,0.10719166666666667,-0.0005083333333333334,14.0,-0.016460269104028303,-0.0002624644284837289,-0.9998644861447209,True
778,0.136575,-0.005558333333333334,14.0,-0.02294395716923048,0.00033741113485918596,-0.9997366958270276,True
779,0.149775,0.0037250000000000004,14.0,-0.022869013032872133,-0.000624836421663186,-0.9997382746610975,True
780,0.14070833333333332,0.0035250000000000004,14.0,-0.02250679144667691,-0.000724816159821941,-0.9997464273406084,True
781,0.15274166666666666,0.008608333333333334,14.0,-0.027127503946380735,-0.0008122007155469246,-0.9996316515895427,True
782,0.11522499999999998,0.001325,14.0,-0.01984608997982173,-0.0002249556798720359,-0.9998030216534928,True
783,0.11027500000000001,0.0023916666666666665,14.0,-0.018896624937539738,-0.00018746651724726088,-0.9998214252666695,True
784,0.149975,-0.02249166666666667,14.0,-0.0232936476384249,0.001612060378494203,-0.9997273664559919,True
785,0.13497499999999998,0.005258333333333334,14.0,-0.021445066498311124,-0.00023744537499366302,-0.9997699999212702,True
786,0.13729166666666667,-0.018391666666666667,14.0,-0.02425534098349914,0.0013121127283415121,-0.9997049348652642,True
787,0.14075833333333332,0.015041666666666668,14.0,-0.023605903541217884,-0.0011871682552145935,-0.9997206369529125,True
788,0.14220833333333335,-0.002925,14.0,-0.021707382673354356,-0.0003249234021173499,-0.9997643142072309,True
789,0.14189166666666667,0.010158333333333335,14.0,-0.025753953999814803,-0.0002624129215107774,-0.9996682774765007,True
790,0.12780833333333333,-0.0035083333333333334,14.0,-0.020558154283473667,3.7492075751387814e-05,-0.9997886581107035,True
791,0.13860833333333333,-0.0010083333333333335,14.0,-0.02255675914481338,-0.00011247137406309212,-0.9997455576130724,True
792,0.125625,0.006625,14.0,-0.021020351009522154,-0.0005748728575731393,-0.9997788827358947,True
793,0.15765833333333332,-0.018008333333333335,14.0,-0.023505993073055235,0.0009372405543737431,-0.9997232566414533,True
794,0.11589166666666666,-0.016625,14.0,-0.021057813795138224,0.001224727449149031,-0.999777509509413,True
795,0.16260833333333333,-0.009891666666666668,14.0,-0.0282512187832889,0.00016243513527582995,-0.9996008414622735,True
796,0.15364166666666668,0.006725000000000001,14.0,-0.023680847170860515,-0.0009247402060962961,-0.9997191417257255,True
797,0.08392499999999999,-0.001275,14.0,-0.017072510742649268,0.0002749599094716502,-0.999854216260546,True
798,0.142825,0.008708333333333334,14.0,-0.023868177009331637,-0.0013371177697023117,-0.9997142202861381,True
799,0.176675,0.010875000000000001,14.0,-0.027539548486983582,-0.0003998482538945005,-0.9996206347362518,True
800,0.121975,0.009641666666666668,14.0,-0.0198710719689037,-0.0006123789475012325,-0.9998023632152664,True
801,0.11879166666666667,-0.004025000000000001,14.0,-0.01925892446671775,0.0005498979081709664,-0.9998143784926661,True
802,0.13917500000000002,-0.018575000000000005,14.0,-0.02351848351208796,0.0008997506975931711,-0.999722997325746,True
803,0.14689166666666667,0.013425000000000001,14.0,-0.022256981188783803,-0.0005998512616541348,-0.9997521027568914,True
804,0.16590833333333332,-0.007458333333333334,14.0,-0.02697767641485563,0.0002873953499641981,-0.9996359949397424,True
805,0.12830833333333333,0.0032916666666666667,14.0,-0.0199085515407419,0.00043741324894934155,-0.9998017094630313,True
806,0.12089166666666666,-0.001875,14.0,-0.0186842356990979,0.00047491702777843655,-0.9998253216388137,True
807,0.13697499999999999,-0.006375000000000001,14.0,-0.024267838699801425,0.0009997049927827548,-0.9997049927827547,True
808,0.155925,0.009858333333333335,14.0,-0.025916290275561638,-0.0003873698160965402,-0.9996640414874282,True
809,0.17174166666666668,0.011608333333333333,14.0,-0.028176307315363008,-0.00031237591112100177,-0.9996029202275073,True
810,0.18175833333333333,-0.006991666666666667,14.0,-0.02992408889335456,0.0005372592144826983,-0.9995520297895649,True
811,0.14674166666666666,0.005475000000000001,14.0,-0.022107092547444293,-0.0005498655014341017,-0.9997554571529123,True
812,0.101225,-0.008275,14.0,-0.017697224850302003,0.0005999059271288889,-0.9998432118814811,True
813,0.11915833333333332,0.017025000000000002,14.0,-0.020758013153315987,-0.001124756883625039,-0.9997838965555904,True
814,0.14230833333333334,-0.0056749999999999995,14.0,-0.021457558235695603,-0.00014996546232669928,-0.9997697488446635,True
815,0.094275,-0.013141666666666668,14.0,-0.015648082805538758,0.00036245559215993873,-0.9998774955615588,True
816,0.097825,-2.5000000000000066e-05,14.0,-0.017197455566716927,0.0002999556203497096,-0.9998520678323654,True
817,0.12874166666666667,-0.0009750000000000002,14.0,-0.020383260620203708,0.0005998752358791188,-0.9997920597985313,True
818,0.10085833333333333,0.011725000000000001,14.0,-0.018609276337912744,-0.0002499567002947492,-0.9998268011789976,True
819,0.131775,-0.007625,14.0,-0.020470707889653772,0.00039991614924842893,-0.9997903731210708,True
820,0.14564166666666667,0.002625,14.0,-0.024879795880496814,-0.00012496130526972233,-0.9996904421577796,True
821,0.13397499999999998,0.007908333333333333,14.0,-0.022044638388449823,-0.0005373693031477938,-0.9997568430136171,True
822,0.11420833333333331,0.000775,14.0,-0.019408841917022603,-0.00037492933514511487,-0.9998115603869729,True
823,0.15659166666666668,0.0017416666666666668,14.0,-0.02560410322831862,-1.249590334746945e-05,-0.9996721611317009,True
824,0.13265833333333332,0.006025,14.0,-0.020783009458096583,0.0002499459946724572,-0.9997839786898288,True
825,0.13530833333333334,-0.0005083333333333335,14.0,-0.024305316058351945,0.000362392888510227,-0.9997045164860954,True
826,0.14395833333333333,0.010308333333333334,14.0,-0.024979690693357953,-0.0009871913793748613,-0.9996874714159643,True
827,0.11452499999999999,-0.014425000000000002,14.0,-0.01904654236645964,0.00044991832361715466,-0.9998184969270097,True
828,0.12009166666666667,0.019991666666666668,14.0,-0.019059023484702033,-0.0012122788718185024,-0.9998176253716209,True
829,0.108975,0.021925,14.0,-0.019521269591695315,-0.000999808941956216,-0.999808941956216,True
830,0.11690833333333334,-0.0006749999999999999,14.0,-0.021107791086279526,-0.0006998438725696368,-0.9997769608137669,True
831,0.094675,0.0008249999999999999,14.0,-0.016522744092055234,-9.998634851470465e-05,-0.9998634851470468,True
832,0.109775,0.0013249999999999998,14.0,-0.019121503325404184,5.4200197245992314e-20,-0.9998171673413975,True
833,0.09980833333333333,-0.0017583333333333333,14.0,-0.01693507079422659,0.00016247669484844928,-0.9998565782043535,True
834,0.16669166666666668,0.013841666666666669,14.0,-0.027601961596130906,-0.0011370658707178679,-0.999618346568955,True
835,0.15090833333333334,-0.0034750000000000002,14.0,-0.02567902791953307,-0.0003248928106438444,-0.9996701865964444,True
836,0.14152499999999998,0.007491666666666667,14.0,-0.023793254852683354,-0.0007872768150194735,-0.9997165904488791,True
837,0.14389166666666667,0.01699166666666667,14.0,-0.022806557411531227,-0.0008872688100724084,-0.9997395029171814,True
838,0.117825,0.0046749999999999995,14.0,-0.01857179113554897,-0.0007498704361594375,-0.9998272482125833,True
839,0.10685833333333333,-0.008541666666666668,14.0,-0.016760145363225072,0.0001374806844334756,-0.9998595294472445,True
840,0.12515833333333334,-0.018325,14.0,-0.02070804868098775,0.0009747904629046059,-0.99978509015857,True
841,0.11860833333333332,-0.019875000000000004,14.0,-0.02113276616265031,0.001124748051176539,-0.9997760454902568,True
842,0.103225,-0.001491666666666667,14.0,-0.018496833785008767,-0.00036243795931971954,-0.9998288532437215,True
843,0.135175,-0.02214166666666667,14.0,-0.02137010823922636,0.0009872740064250053,-0.9997711456947935,True
844,0.13519166666666668,0.005491666666666666,14.0,-0.02073304222507607,0.0001374704416426882,-0.999785037926639,True
845,0.13319166666666668,-0.023341666666666667,14.0,-0.023530955757592315,0.0015120794736939024,-0.9997219652167292,True
846,0.17652500000000002,0.001425,14.0,-0.028738123505822624,0.0003748450892063762,-0.9995869045503365,True
847,0.153025,-0.0007750000000000001,14.0,-0.026890272690659255,4.998191949936577e-05,-0.9996383899873145,True
848,0.102725,0.004808333333333333,14.0,-0.017322399998678347,-0.00023746435785860514,-0.9998499277736456,True
849,0.15690833333333332,0.020275,14.0,-0.02477987488726007,-0.001049676999708287,-0.9996923806745592,True
850,0.1743583333333333,-0.0013416666666666666,14.0,-0.02949965444048348,-0.0003123639833274253,-0.9995647416834161,True
851,0.139675,-0.0033083333333333333,14.0,-0.022918969170749884,0.0008872665273761701,-0.9997369322027972,True
852,0.12670833333333334,0.0037250000000000004,14.0,-0.02115776062326843,-0.0004498992217353904,-0.9997760483008675,True
